"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"2/12/2009","12:18:00",4.74970339214643,0,245.73,6.2,0,2,19
"2/12/2009","12:19:00",-4.28085700396931,0,245.88,6.2,0,2,19
"2/12/2009","12:20:00",2.23135,0,246.3,5.8,0,0,19
"2/12/2009","12:21:00",0.161460828521124,0,245.62,5.8,0,1,20
"2/12/2009","12:22:00",2.18415,0,246.01,6,0,1,19
"2/12/2009","12:23:00",2.162,0,245.82,6,0,1,19
"2/12/2009","12:24:00",-0.891090422976768,0,245.59,6,0,1,19
"2/12/2009","12:25:00",2.13275,0,245.69,6,0,1,19
"2/12/2009","12:26:00",2.1255,0,246.65,5.8,0,1,19
"2/12/2009","12:27:00",2.12625,0,246.44,5.8,0,1,20
"2/12/2009","12:28:00",1.88213759106314,0,245.88,6,0,1,19
"2/12/2009","12:29:00",1.482,0,245.55,6,0,1,19
"2/12/2009","12:30:00",1.9771,0,247.17,6.2,0,2,19
"2/12/2009","12:31:00",1.442,0,247.03,5.8,0,1,20
"2/12/2009","12:32:00",1.85815,0,246.25,5.8,0,0,19
"2/12/2009","12:33:00",1.8234,0,247.19,6,0,1,19
"2/12/2009","12:34:00",1.8219,0,246.21,6,0,1,20
"2/12/2009","12:35:00",1.482,0,242.06,6,0,2,18
"2/12/2009","12:36:00",1.7937,0.092,241.81,6.2,0,1,19
"2/12/2009","12:37:00",1.54,0.094,242.47,6.2,0,1,18
"2/12/2009","12:38:00",1.77305,0.094,242.54,6.2,0,1,19
"2/12/2009","12:39:00",4.94352458091869,0.126,242.76,6.2,0,1,19
"2/12/2009","12:40:00",1.7682,0.148,243.93,6.4,0,1,19
"2/12/2009","12:41:00",1.546,0.154,243.13,6.4,0,1,18
"2/12/2009","12:42:00",1.618,0.15,243.27,6.6,0,2,19
"2/12/2009","12:43:00",1.59,0.186,243.84,6.6,0,1,19
"2/12/2009","12:44:00",1.76235,0.214,243.2,6.6,0,1,19
"2/12/2009","12:45:00",1.766,0.258,243.39,7.4,0,1,21
"2/12/2009","12:46:00",0.373899084803577,0.572,243.54,10.2,0,2,28
"2/12/2009","12:47:00",1.8094,0.716,243.55,10.8,0,2,30
"2/12/2009","12:48:00",2.562,0.696,242.51,10.8,0,3,29
"2/12/2009","12:49:00",1.8687,0.8,242.52,12.6,0,2,29
"2/12/2009","12:50:00",4.72530310149386,0.968,242.11,16,0,3,26
"2/12/2009","12:51:00",2.328,0.598,243.48,10.2,0,2,18
"2/12/2009","12:52:00",1.866,0.418,244.4,7.8,0,3,19
"2/12/2009","12:53:00",1.9589,0.42,244.79,7.6,0,3,19
"2/12/2009","12:54:00",1.816,0.394,244.47,7.6,0,1,19
"2/12/2009","12:55:00",0.630055304479237,0.418,244.36,8,0,4,19
"2/12/2009","12:56:00",4.72030289078523,0.342,244.87,7.6,0,4,19
"2/12/2009","12:57:00",3.06573907816094,0.248,244.5,6.8,0,4,19
"2/12/2009","12:58:00",1.674,0.248,244.37,6.8,0,3,19
"2/12/2009","12:59:00",1.558,0.158,244.98,6.4,0,3,19
"2/12/2009","13:00:00",0.800164769480285,0.102,244.63,6,0,2,19
"2/12/2009","13:01:00",4.11501858784188,0.102,243.6,6,0,1,19
"2/12/2009","13:02:00",-0.988830444685787,0.104,244.19,6,0,1,19
"2/12/2009","13:03:00",1.674,0.1,244.17,6.8,0,2,19
"2/12/2009","13:04:00",4.89495022871605,0.098,244.18,7.2,0,1,19
"2/12/2009","13:05:00",1.754,0.098,243.86,7.2,0,1,19
"2/12/2009","13:06:00",-0.752183992956218,0.098,244.17,7.2,0,2,19
"2/12/2009","13:07:00",2.03585,0.098,243.9,7.2,0,1,19
"2/12/2009","13:08:00",0.131967824471104,0.1,244.84,7.2,0,1,19
"2/12/2009","13:09:00",2.0508,0.098,244.2,7.2,0,2,19
"2/12/2009","13:10:00",1.768,0.1,245.12,7.2,0,1,19
"2/12/2009","13:11:00",6.73819075863845,0.098,244.64,7.2,0,1,19
"2/12/2009","13:12:00",2.0717,0.098,244.25,7.2,0,1,19
"2/12/2009","13:13:00",1.75,0.092,244.01,7.2,0,2,18
"2/12/2009","13:14:00",2.216,0,243.04,9.4,0,0,19
"2/12/2009","13:15:00",2.11475,0.106,242.96,9.4,0,0,19
"2/12/2009","13:16:00",2.1347,0.14,242.3,10,0,0,19
"2/12/2009","13:17:00",5.8164578900773,0.136,242.55,10.8,0,0,18
"2/12/2009","13:18:00",4.01271348292253,0.11,244.23,7.4,0,0,19
"2/12/2009","13:19:00",2.1729,0.112,244.66,7.2,0,0,19
"2/12/2009","13:20:00",2.17755,0.092,243.94,7,0,0,19
"2/12/2009","13:21:00",1.604,0.084,243.8,6.6,0,0,19
"2/12/2009","13:22:00",1.61,0.086,244.2,6.6,0,0,19
"2/12/2009","13:23:00",1.612,0.086,244.36,6.6,0,0,19
"2/12/2009","13:24:00",7.69395893883564,0.084,243.95,6.6,0,0,19
"2/12/2009","13:25:00",1.602,0.084,244.02,6.6,0,0,19
"2/12/2009","13:26:00",2.15515,0.08,243.33,6.6,0,0,18
"2/12/2009","13:27:00",1.602,0.078,243.25,6.6,0,0,19
"2/12/2009","13:28:00",-0.500538236331392,0.156,243.31,6.8,0,0,19
"2/12/2009","13:29:00",2.079,0.186,243.59,7,0,0,19
"2/12/2009","13:30:00",2.02945,0.178,243.75,7,0,0,19
"2/12/2009","13:31:00",5.01816956791909,0.046,243.54,6.6,0,0,18
"2/12/2009","13:32:00",0.8249279972818,0,243.29,6.6,0,0,19
"2/12/2009","13:33:00",3.64965444038581,0,243.5,6.6,0,0,19
"2/12/2009","13:34:00",1.596,0,243.27,6.6,0,0,19
"2/12/2009","13:35:00",1.618,0.07,243.24,6.6,0,0,19
"2/12/2009","13:36:00",1.98225,0.078,243.5,6.8,1,0,18
"2/12/2009","13:37:00",1.98225,0.066,244.02,6.8,1,0,19
"2/12/2009","13:38:00",1.98205,0.058,243.71,6.8,2,0,19
"2/12/2009","13:39:00",1.658,0.058,243.71,6.8,1,0,19
"2/12/2009","13:40:00",4.97098695368984,0.058,243.93,6.8,1,0,19
"2/12/2009","13:41:00",1.66,0.058,243.62,6.8,1,0,19
"2/12/2009","13:42:00",2.75901704597784,0.058,243.76,6.8,1,0,19
"2/12/2009","13:43:00",1.658,0.058,243.43,6.8,2,0,18
"2/12/2009","13:44:00",1.9958,0.058,243.94,6.8,1,0,19
"2/12/2009","13:45:00",1.602,0,243.75,6.6,1,0,19
"2/12/2009","13:46:00",1.9876,0.048,243.18,6.4,1,0,19
"2/12/2009","13:47:00",1.592,0.046,243.69,6.4,2,0,19
"2/12/2009","13:48:00",1.592,0,243.84,6.4,1,0,19
"2/12/2009","13:49:00",1.97385,0,243.76,6.4,1,0,18
"2/12/2009","13:50:00",1.552,0.048,241.2,6.4,1,0,19
"2/12/2009","13:51:00",1.74078962276131,0.048,240.18,6.4,1,0,18
"2/12/2009","13:52:00",1.9575,0.048,240.37,6.4,2,0,19
"2/12/2009","13:53:00",1.554,0,241.12,6.4,1,0,18
"2/12/2009","13:54:00",1.642,0.11,242.86,6.8,1,0,19
"2/12/2009","13:55:00",1.672,0.102,242.49,6.8,1,0,18
"2/12/2009","13:56:00",2.194,0.09,241.33,9.8,8,0,19
"2/12/2009","13:57:00",1.9546,0.064,239.07,16,39,0,18
"2/12/2009","13:58:00",2.0055,0.066,239.25,16,38,0,18
"2/12/2009","13:59:00",7.49385581118467,0.07,240.02,16,38,0,19
"2/12/2009","14:00:00",3.868,0.07,240.44,16,38,0,18
"2/12/2009","14:01:00",2.16755,0.072,240.62,16,39,0,18
"2/12/2009","14:02:00",2.85149579894179,0.07,240.66,16,38,0,19
"2/12/2009","14:03:00",3.874,0.072,240.84,16,38,0,18
"2/12/2009","14:04:00",2.33695,0.07,240.45,16,38,0,18
"2/12/2009","14:05:00",6.62642597815456,0.066,239.76,16,38,0,19
"2/12/2009","14:06:00",2.44915,0.068,239.64,16,38,0,18
"2/12/2009","14:07:00",3.842,0.07,239.95,16,38,0,18
"2/12/2009","14:08:00",2.55935,0.068,240.22,16,38,0,19
"2/12/2009","14:09:00",2.916,0.066,241.75,12.8,24,0,18
"2/12/2009","14:10:00",1.584,0,244.17,6.4,2,0,19
"2/12/2009","14:11:00",2.58625,0,244.24,6.4,1,0,19
"2/12/2009","14:12:00",1.588,0,243.92,6.4,1,0,19
"2/12/2009","14:13:00",3.35617035161502,0,244.06,6.4,1,0,19
"2/12/2009","14:14:00",2.58455,0,243.42,6.4,1,0,19
"2/12/2009","14:15:00",1.576,0,244.08,6.4,2,0,18
"2/12/2009","14:16:00",-4.13702922569916,0.046,242.58,6.4,1,0,19
"2/12/2009","14:17:00",4.0353391664931,0.046,243.39,6.4,1,0,19
"2/12/2009","14:18:00",2.57605,0.046,243.94,6.4,1,0,19
"2/12/2009","14:19:00",2.57435,0,244.29,6.4,2,0,19
"2/12/2009","14:20:00",-0.00952068136296447,0,244.59,6.6,1,0,19
"2/12/2009","14:21:00",10.6378245082035,0.066,244.88,6.8,1,0,19
"2/12/2009","14:22:00",4.4812782313875,0.064,244.53,6.8,1,0,19
"2/12/2009","14:23:00",3.92149077722435,0.066,245.02,6.8,2,0,19
"2/12/2009","14:24:00",1.664,0.068,245,6.8,1,0,19
"2/12/2009","14:25:00",2.57535,0.07,245.45,6.8,1,0,19
"2/12/2009","14:26:00",1.666,0.072,245.67,6.8,1,0,19
"2/12/2009","14:27:00",-0.60845929899615,0.074,245.88,6.6,1,0,19
"2/12/2009","14:28:00",2.581,0.078,246.87,6.8,2,0,20
"2/12/2009","14:29:00",2.58345,0.08,247.43,6.6,1,0,19
"2/12/2009","14:30:00",6.01931437275055,0.074,246.72,6.8,1,0,19
"2/12/2009","14:31:00",2.5767,0.08,247.47,5.2,1,0,12
"2/12/2009","14:32:00",0.566,0.092,249.42,2.4,2,0,0
"2/12/2009","14:33:00",5.55564170060637,0.226,249.39,2.8,1,0,1
"2/12/2009","14:34:00",0.666,0.24,248.62,2.8,1,0,1
"2/12/2009","14:35:00",2.4789,0.138,248.57,2.4,1,0,0
"2/12/2009","14:36:00",2.4383,0.136,248.68,2.4,2,0,1
"2/12/2009","14:37:00",2.35475,0.166,248.59,2.2,1,0,1
"2/12/2009","14:38:00",1.48271168393786,0.142,249.02,2.4,1,0,0
"2/12/2009","14:39:00",0.57,0.128,248.16,2.4,1,0,1
"2/12/2009","14:40:00",2.11165,0.122,247.7,3,2,0,1
"2/12/2009","14:41:00",4.06600763429237,0.114,246.73,3.6,1,0,0
"2/12/2009","14:42:00",0.41773713186597,0.166,246.02,5.4,1,2,1
"2/12/2009","14:43:00",1.95005,0.146,243.04,12.6,1,37,1
"2/12/2009","14:44:00",1.91755,0.162,243.52,11.2,2,29,0
"2/12/2009","14:45:00",3.086,0.146,242.85,12.6,1,36,1
"2/12/2009","14:46:00",2.66,0.166,244.13,11.4,1,32,1
"2/12/2009","14:47:00",1.86855,0.126,243.28,16.6,1,47,0
"2/12/2009","14:48:00",5.168,0.122,242.45,21.2,2,75,1
"2/12/2009","14:49:00",9.1527738257076,0,243.16,20.6,1,76,1
"2/12/2009","14:50:00",2.79085,0,243.19,20.6,1,75,0
"2/12/2009","14:51:00",2.8768,0,243.29,20.6,1,75,1
"2/12/2009","14:52:00",4.998,0,242.79,20.4,2,76,1
"2/12/2009","14:53:00",4.21531588822522,0,242.4,20,1,74,0
"2/12/2009","14:54:00",2.052,0.06,244.42,8.8,1,27,1
"2/12/2009","14:55:00",3.30426911722159,0,241.71,18,2,64,1
"2/12/2009","14:56:00",2.40195,0.076,243.03,11,1,40,0
"2/12/2009","14:57:00",2.399,0.096,244.87,6,1,17,1
"2/12/2009","14:58:00",2.524,0.108,244.39,10.4,1,35,1
"2/12/2009","14:59:00",2.4263,0.06,245.17,7.4,2,23,0
"2/12/2009","15:00:00",-3.54411046832889,0.088,245.3,9.4,1,29,1
"2/12/2009","15:01:00",1.846,0.096,246.4,7.8,1,26,1
"2/12/2009","15:02:00",2.45725,0.1,245.95,9,1,28,0
"2/12/2009","15:03:00",7.81588433774834,0.192,244.6,8.6,1,27,1
"2/12/2009","15:04:00",2.114,0.25,244.43,9,1,28,1
"2/12/2009","15:05:00",1.892,0.192,245.04,8,2,26,0
"2/12/2009","15:06:00",3.64680234760685,0.21,245.71,9.2,1,29,1
"2/12/2009","15:07:00",1.828,0.182,245.69,7.8,1,25,1
"2/12/2009","15:08:00",3.36992812611575,0.194,245.12,9.6,1,30,0
"2/12/2009","15:09:00",1.72,0.202,245.3,7.2,1,24,1
"2/12/2009","15:10:00",2.535,0.26,245.98,10,1,32,1
"2/12/2009","15:11:00",5.25162147035961,0.328,246.46,7.2,1,20,0
"2/12/2009","15:12:00",3.41045,0.444,242.89,20.8,39,36,1
"2/12/2009","15:13:00",3.49755,0.474,243.73,17,39,22,1
"2/12/2009","15:14:00",3.60755,0.474,242.04,21,39,37,0
"2/12/2009","15:15:00",4.186,0.462,242.13,17.4,38,22,1
"2/12/2009","15:16:00",3.66207781483806,0.456,240.62,20.2,39,36,1
"2/12/2009","15:17:00",4.024,0.402,241.64,16.8,38,19,0
"2/12/2009","15:18:00",3.99405,0.418,241.54,19.4,38,31,1
"2/12/2009","15:19:00",4.142,0.402,241.87,17.2,39,22,1
"2/12/2009","15:20:00",5.73960875324959,0.418,241.65,18.8,38,29,0
"2/12/2009","15:21:00",8.529372232303,0.402,241.8,17.6,39,24,1
"2/12/2009","15:22:00",4.36,0.42,241.91,18.2,38,27,1
"2/12/2009","15:23:00",4.3742,0.404,242.44,18.4,39,26,0
"2/12/2009","15:24:00",4.18,0.424,242.37,17.4,38,23,1
"2/12/2009","15:25:00",4.576,0.396,241.51,19,38,29,1
"2/12/2009","15:26:00",3.6948,0.354,242.99,11.2,13,21,0
"2/12/2009","15:27:00",2.36691807843105,0.306,243.46,9.8,0,32,1
"2/12/2009","15:28:00",3.5762,0.402,244.18,8.2,0,18,9
"2/12/2009","15:29:00",2.778,0.384,243.89,11.6,0,30,11
"2/12/2009","15:30:00",2.298,0.438,244.1,9.8,1,21,11
"2/12/2009","15:31:00",2.624,0.374,243.49,11,0,28,12
"2/12/2009","15:32:00",3.32755,0.362,244,10.2,0,26,10
"2/12/2009","15:33:00",2.81251801376716,0.194,245.92,6.2,0,17,1
"2/12/2009","15:34:00",3.2091,0.22,246.47,3.8,0,9,0
"2/12/2009","15:35:00",1.6,0.188,245.59,6.8,0,20,1
"2/12/2009","15:36:00",3.14105,0.19,244.91,10.8,0,39,1
"2/12/2009","15:37:00",3.141,0.196,246.56,6,0,20,0
"2/12/2009","15:38:00",3.13445,0.196,245.12,9.4,0,32,1
"2/12/2009","15:39:00",1.486,0.194,246.34,6,0,18,1
"2/12/2009","15:40:00",3.12585,0.198,245.71,9.2,0,31,0
"2/12/2009","15:41:00",5.28097751581251,0.204,245.97,2.6,0,5,1
"2/12/2009","15:42:00",3.07595,0.214,245.17,5.6,0,17,1
"2/12/2009","15:43:00",3.0843,0.198,244.61,9.8,0,32,0
"2/12/2009","15:44:00",2.008,0.16,244.77,8.6,0,29,1
"2/12/2009","15:45:00",3.0793,0.064,245.47,7.6,0,23,1
"2/12/2009","15:46:00",3.0605,0.078,245.83,6.8,0,20,0
"2/12/2009","15:47:00",0.72,0.076,246.46,3.2,0,6,1
"2/12/2009","15:48:00",3.53827323281159,0.076,245.94,5.8,0,17,1
"2/12/2009","15:49:00",2.582,0.05,244.97,10.4,0,38,0
"2/12/2009","15:50:00",2.9051067383045,0.066,244.04,6.4,0,21,1
"2/12/2009","15:51:00",1.93,0.096,243.59,8.4,0,25,1
"2/12/2009","15:52:00",7.77916679407464,0.198,243.67,7.2,0,18,0
"2/12/2009","15:53:00",2.84805,0.204,244.54,4,0,7,1
"2/12/2009","15:54:00",-4.3018061973113,0.202,244.94,5.6,0,14,1
"2/12/2009","15:55:00",2.7171,0.18,243.73,11.2,0,35,0
"2/12/2009","15:56:00",2.633,0.204,245.35,6.8,0,15,1
"2/12/2009","15:57:00",2.5611,0.202,245.82,5,0,7,1
"2/12/2009","15:58:00",4.49161094336081,0.192,244.69,11.2,0,19,16
"2/12/2009","15:59:00",2.4975,0.174,243.49,15,0,30,20
"2/12/2009","16:00:00",3.40299064807104,0.212,242.97,11.2,0,13,19
"2/12/2009","16:01:00",1.61016340269261,0.214,244.45,10,0,8,19
"2/12/2009","16:02:00",2.3764,0.192,244.6,13.2,0,21,19
"2/12/2009","16:03:00",-2.10070278870566,0.232,243.68,15.4,0,29,19
"2/12/2009","16:04:00",2.3124,0.306,244.89,10,0,8,19
"2/12/2009","16:05:00",2.2626,0.288,244.41,10.8,0,10,19
"2/12/2009","16:06:00",3.448,0.29,243.77,14.4,0,25,19
"2/12/2009","16:07:00",2.31765,0.192,243.58,14.6,0,26,19
"2/12/2009","16:08:00",5.44398600258792,0.162,244.13,9.2,0,7,19
"2/12/2009","16:09:00",2.442,0.152,244.43,10.2,0,9,19
"2/12/2009","16:10:00",3.478,0.148,243.56,14.4,0,26,19
"2/12/2009","16:11:00",2.35155,0.144,243.58,12,0,18,18
"2/12/2009","16:12:00",2.35715,0.15,242.76,11,0,15,19
"2/12/2009","16:13:00",2.3753,0.15,243.25,8.4,0,3,19
"2/12/2009","16:14:00",2.40545,0.162,243.82,8.4,0,4,19
"2/12/2009","16:15:00",2.036,0.152,243.25,8.4,0,3,19
"2/12/2009","16:16:00",6.47134984416282,0.154,242.41,8.4,0,4,18
"2/12/2009","16:17:00",2.058,0.114,243.1,8.4,0,3,19
"2/12/2009","16:18:00",2.4312,0.052,244.19,11.6,0,4,19
"2/12/2009","16:19:00",2.468,0.046,244.09,12,0,3,19
"2/12/2009","16:20:00",2.48325,0,243.61,11.2,0,3,19
"2/12/2009","16:21:00",2.476,0,244.73,10,0,0,19
"2/12/2009","16:22:00",2.5593,0,244.61,10.4,0,1,19
"2/12/2009","16:23:00",-0.967660702517983,0,244.86,10,0,0,19
"2/12/2009","16:24:00",2.57435,0,244.43,10,0,0,19
"2/12/2009","16:25:00",-1.21821798179894,0,243.72,10,0,0,18
"2/12/2009","16:26:00",2.61655,0,243.71,10,0,0,19
"2/12/2009","16:27:00",2.452,0,243.64,10,0,0,19
"2/12/2009","16:28:00",3.39764208401885,0,243.85,10,0,1,19
"2/12/2009","16:29:00",2.68315,0,244.01,10,0,0,19
"2/12/2009","16:30:00",2.7071,0,244.05,10.2,0,0,19
"2/12/2009","16:31:00",2.72295,0.126,243.43,10.4,0,0,18
"2/12/2009","16:32:00",1.588,0.138,243.78,6.6,0,0,4
"2/12/2009","16:33:00",2.76085414463935,0.132,243.49,6,0,0,0
"2/12/2009","16:34:00",6.94553034712701,0.138,243.69,6,0,1,1
"2/12/2009","16:35:00",2.7114,0.134,243.75,6,0,0,1
"2/12/2009","16:36:00",1.48,0.138,243.63,6,0,0,0
"2/12/2009","16:37:00",-1.6632543658836,0.132,243.34,6,0,0,1
"2/12/2009","16:38:00",6.55399604537609,0.136,243.16,6,0,0,1
"2/12/2009","16:39:00",2.636,0.134,243.86,6,0,0,0
"2/12/2009","16:40:00",2.6067,0.134,242.49,6,0,1,1
"2/12/2009","16:41:00",1.436,0.128,242.06,5.8,0,0,1
"2/12/2009","16:42:00",5.13791507236533,0.132,241.65,6,0,0,0
"2/12/2009","16:43:00",1.448,0.13,242.31,6,0,0,1
"2/12/2009","16:44:00",2.45975,0.132,241.73,6,0,0,1
"2/12/2009","16:45:00",1.456,0.132,242.32,6,0,0,0
"2/12/2009","16:46:00",1.41,0.094,241.69,5.8,0,1,1
"2/12/2009","16:47:00",2.32875,0,241.27,5.6,0,0,1
"2/12/2009","16:48:00",1.328,0,240.53,5.4,0,0,0
"2/12/2009","16:49:00",7.85943156973473,0,240.78,5.6,0,0,1
"2/12/2009","16:50:00",2.2254,0,241.02,5.6,0,0,0
"2/12/2009","16:51:00",2.1881,0,241.11,5.6,0,0,1
"2/12/2009","16:52:00",1.338,0,241.28,5.4,0,0,1
"2/12/2009","16:53:00",1.358,0,241.76,5.6,0,1,0
"2/12/2009","16:54:00",2.1197,0,242.5,5.4,0,0,1
"2/12/2009","16:55:00",1.414,0.054,241.27,5.8,0,0,1
"2/12/2009","16:56:00",2.08805,0.09,240.37,5.8,0,0,0
"2/12/2009","16:57:00",1.422,0.092,239.69,5.8,0,0,1
"2/12/2009","16:58:00",1.406,0.088,239.92,5.8,0,0,1
"2/12/2009","16:59:00",1.43,0.096,240.96,5.8,0,1,0
"2/12/2009","17:00:00",1.406,0.092,240.94,5.8,0,0,1
"2/12/2009","17:01:00",1.93745,0.098,240.97,5.8,0,0,1
"2/12/2009","17:02:00",6.79631373531915,0.096,241.7,5.8,0,0,0
"2/12/2009","17:03:00",1.88305,0.102,242.33,5.8,0,0,1
"2/12/2009","17:04:00",1.412,0.094,241.68,5.8,0,0,1
"2/12/2009","17:05:00",1.8307,0.098,241.03,5.8,0,1,0
"2/12/2009","17:06:00",1.8041,0.094,241.12,5.8,0,0,1
"2/12/2009","17:07:00",1.77815,0.096,240.47,5.8,0,0,1
"2/12/2009","17:08:00",1.7509,0.088,239.83,5.8,0,0,0
"2/12/2009","17:09:00",1.35,0,240.88,5.6,0,0,1
"2/12/2009","17:10:00",1.73139571875023,0.074,240.72,5.8,0,0,1
"2/12/2009","17:11:00",1.6686,0.126,240.8,6,0,0,0
"2/12/2009","17:12:00",1.438,0.12,240.27,6,0,0,1
"2/12/2009","17:13:00",4.11264637876636,0.126,240.27,6,0,1,0
"2/12/2009","17:14:00",1.6636,0.122,240.07,6,0,0,1
"2/12/2009","17:15:00",1.66295,0.122,240.09,6,0,0,1
"2/12/2009","17:16:00",1.442,0.124,240.26,6,0,0,0
"2/12/2009","17:17:00",1.6512191414584,0.12,240.18,5.8,0,0,1
"2/12/2009","17:18:00",1.434,0.122,239.58,6,0,1,1
"2/12/2009","17:19:00",1.52,0.238,239.43,6.4,0,1,0
"2/12/2009","17:20:00",0.0412097442364443,0.294,239.08,7,0,4,1
"2/12/2009","17:21:00",1.698,0.3,240.01,7.2,0,4,1
"2/12/2009","17:22:00",1.29514046157939,0.314,239.68,7.2,0,5,0
"2/12/2009","17:23:00",1.69,0.296,239.35,7,0,5,1
"2/12/2009","17:24:00",1.69355,0.31,239.19,7.6,0,5,1
"2/12/2009","17:25:00",-1.31848281180437,0.298,239.86,8.4,0,4,0
"2/12/2009","17:26:00",1.966,0.202,238.76,8.2,0,5,1
"2/12/2009","17:27:00",2.044,0.126,238.39,8.6,0,3,1
"2/12/2009","17:28:00",1.7552,0.094,238.67,8.2,0,2,0
"2/12/2009","17:29:00",1.988,0.098,239.89,8.2,0,1,1
"2/12/2009","17:30:00",1.80775,0.15,239.04,12.4,0,14,0
"2/12/2009","17:31:00",4.038,0.126,237.21,17,0,37,1
"2/12/2009","17:32:00",3.466,0.124,237.4,15,0,29,1
"2/12/2009","17:33:00",3.942,0.112,236.94,16.6,0,37,0
"2/12/2009","17:34:00",2.04525,0.128,237.69,15,0,29,1
"2/12/2009","17:35:00",2.8764,0.108,236.82,20,0,48,1
"2/12/2009","17:36:00",6.044,0.112,235.16,25.6,0,72,0
"2/12/2009","17:37:00",6.032,0.094,235.2,25.6,0,72,1
"2/12/2009","17:38:00",3.22085,0.128,234.49,25.2,0,71,0
"2/12/2009","17:39:00",1.57436168540749,0.1,235.82,20.8,0,53,1
"2/12/2009","17:40:00",2.4201172225625,0.104,234.24,25.4,0,71,1
"2/12/2009","17:41:00",5.54,0.09,234.77,23.6,0,66,0
"2/12/2009","17:42:00",4.68742963805724,0.112,235.2,21.4,0,57,1
"2/12/2009","17:43:00",3.7194,0.09,235.06,23.8,0,67,1
"2/12/2009","17:44:00",3.7926,0.118,236.12,18.6,0,47,0
"2/12/2009","17:45:00",3.832,0.106,236.7,16.2,0,37,1
"2/12/2009","17:46:00",2.414,0.144,238,10.4,0,15,0
"2/12/2009","17:47:00",2.304,0.266,238.02,9.8,0,10,1
"2/12/2009","17:48:00",3.19135,0.282,237.35,13,0,22,1
"2/12/2009","17:49:00",3.878,0.246,236.03,16.4,0,36,0
"2/12/2009","17:50:00",5.06438283887737,0.502,237.24,16.6,0,28,8
"2/12/2009","17:51:00",3.37675,0.448,237.3,16.6,0,25,11
"2/12/2009","17:52:00",3.918,0.404,236.93,16.8,0,26,11
"2/12/2009","17:53:00",7.80953270264291,0.414,236.96,16.6,0,24,11
"2/12/2009","17:54:00",3.5602,0.448,236.94,16.4,0,25,11
"2/12/2009","17:55:00",1.86566265978508,0.33,237.46,15,0,25,5
"2/12/2009","17:56:00",3.026,0.256,237.31,12.8,0,22,1
"2/12/2009","17:57:00",3.70305,0.238,236.39,14.8,0,28,0
"2/12/2009","17:58:00",2.918,0.246,236.86,12.4,0,20,1
"2/12/2009","17:59:00",3.7918,0.226,235.76,15.4,0,30,1
"2/12/2009","18:00:00",2.814,0.244,236.03,12,0,19,0
"2/12/2009","18:01:00",8.2307564521217,0.204,234.97,15.4,0,32,1
"2/12/2009","18:02:00",3.89795,0.21,235.85,12,0,20,0
"2/12/2009","18:03:00",3.702,0.194,235.98,15.8,0,33,1
"2/12/2009","18:04:00",2.852,0.21,236.07,12,0,20,1
"2/12/2009","18:05:00",6.89738745494533,0.17,235.37,15.8,0,34,0
"2/12/2009","18:06:00",4.0352,0.06,236.6,11.4,0,18,1
"2/12/2009","18:07:00",1.01704843732866,0,236.41,14,0,29,1
"2/12/2009","18:08:00",3.3158246266846,0,235.97,12,0,19,0
"2/12/2009","18:09:00",-0.197589590731845,0,236.76,13.2,0,26,1
"2/12/2009","18:10:00",4.11905,0,237.35,12.8,0,23,0
"2/12/2009","18:11:00",4.07955,0,237.88,10.8,0,16,1
"2/12/2009","18:12:00",2.04,0,237.94,8.6,0,7,1
"2/12/2009","18:13:00",4.01385,0,237.86,11.6,0,18,0
"2/12/2009","18:14:00",4.01995,0,236.34,15.6,0,35,1
"2/12/2009","18:15:00",2.604,0,237.71,11,0,18,1
"2/12/2009","18:16:00",3.90345,0,236.85,14.6,0,30,0
"2/12/2009","18:17:00",2.57,0,237.94,10.8,0,16,1
"2/12/2009","18:18:00",4.86019337792148,0,236.86,14.4,0,30,1
"2/12/2009","18:19:00",5.68021825522653,0,237.58,11.2,0,17,0
"2/12/2009","18:20:00",3.6269,0,237.15,13.4,0,27,1
"2/12/2009","18:21:00",3.562,0,237.02,12.6,0,22,0
"2/12/2009","18:22:00",4.04097861785425,0,237.82,11.6,0,19,1
"2/12/2009","18:23:00",3.41235,0,238.91,8.2,0,5,1
"2/12/2009","18:24:00",2.626,0,238.56,11,0,17,0
"2/12/2009","18:25:00",3.73,0,237.34,15.6,0,35,1
"2/12/2009","18:26:00",3.37615,0,237.99,11.8,0,21,1
"2/12/2009","18:27:00",0.0882849384650464,0,236.27,14.2,0,28,0
"2/12/2009","18:28:00",-1.89940900641708,0,237.75,11.2,0,18,1
"2/12/2009","18:29:00",3.3825,0.11,237.58,14.8,0,31,1
"2/12/2009","18:30:00",2.742,0.158,238.12,11.4,0,16,0
"2/12/2009","18:31:00",3.3403,0.152,237.47,14.2,0,27,1
"2/12/2009","18:32:00",2.51413117998846,0.208,237.62,11.6,0,16,0
"2/12/2009","18:33:00",4.87294427062129,0.166,237.17,12.4,0,19,1
"2/12/2009","18:34:00",2.884,0.148,236.4,12.6,0,22,1
"2/12/2009","18:35:00",3.12346624697227,0.158,237.06,8,0,4,0
"2/12/2009","18:36:00",3.2089,0.15,236.98,10.8,0,16,1
"2/12/2009","18:37:00",3.212,0.152,236.47,14,0,25,1
"2/12/2009","18:38:00",2.992,0.148,236.5,13.2,0,26,0
